time,TMP_1D5maboveground,RH_1D5maboveground,APCP_surface,DSWRF_surface,latitude,longitude
2024-08-19 23:00:00,293.4195807032206,95.23228768584391,2.0829387666500025,51.10066118548778,42.804413,140.528841
2024-08-20 00:00:00,293.8431040104056,94.41220537850594,1.8078795708250013,156.97163709868846,42.804413,140.528841
2024-08-20 07:00:00,296.27634514991,73.23801923955233,0.0,309.0920910628543,42.804413,140.528841
2024-08-20 08:00:00,295.1717637359125,79.09257877013312,0.0,154.08945561030822,42.804413,140.528841
2024-08-20 09:00:00,294.211780542905,84.25719834140936,0.0,78.5953835761208,42.804413,140.528841
2024-08-20 10:00:00,293.0515738429175,91.06369811868156,0.0,4.378072778430006,42.804413,140.528841
2024-08-20 11:00:00,292.62174499414067,91.2025435399842,0.0,0.0,42.804413,140.528841
2024-08-20 12:00:00,291.74113234993064,93.7638770166539,0.0,0.0,42.804413,140.528841
2024-08-20 13:00:00,291.17296512881063,94.83638338868076,0.0,0.0,42.804413,140.528841
2024-08-20 14:00:00,290.7940127272675,96.96231781309156,0.0,0.0,42.804413,140.528841
2024-08-20 15:00:00,290.48119536209686,98.3978675351958,0.0,0.0,42.804413,140.528841
2024-08-20 16:00:00,290.3496931690894,98.45335416925126,0.0,0.0,42.804413,140.528841
2024-08-20 17:00:00,290.1057140291375,98.0576676933861,0.0,0.0,42.804413,140.528841
2024-08-20 18:00:00,290.252525339075,97.72847081472842,0.0,0.0,42.804413,140.528841
2024-08-20 19:00:00,290.24303923837687,97.20198487596376,0.0,0.0,42.804413,140.528841
2024-08-20 20:00:00,290.0554785169369,96.65261195332126,0.0,0.1300714687499998,42.804413,140.528841
2024-08-20 21:00:00,290.61770163345255,93.70378895165376,0.0,49.36899265317997,42.804413,140.528841
2024-08-20 22:00:00,291.9643903295975,88.07496062456015,0.0,196.84128946484367,42.804413,140.528841
2024-08-20 23:00:00,293.6991738162456,80.20352390932499,0.0,366.9067764964099,42.804413,140.528841
2024-08-21 00:00:00,295.42023290381627,70.1249154814542,0.0,517.7094828460349,42.804413,140.528841
2024-08-21 07:00:00,297.67320633958747,63.65562579978687,0.0,455.9360855631168,42.804413,140.528841
2024-08-21 08:00:00,296.43502173636,70.20678600349703,0.0,292.9948010833519,42.804413,140.528841
2024-08-21 09:00:00,294.8411660287525,78.86004114047076,0.0,115.76614502905969,42.804413,140.528841
2024-08-21 10:00:00,293.5085779136775,85.41924886546373,0.0,7.311240249999999,42.804413,140.528841
2024-08-21 11:00:00,292.7918129401888,86.68400587293718,0.0,0.0,42.804413,140.528841
2024-08-21 12:00:00,292.3105217966825,88.55444204517937,0.0,0.0,42.804413,140.528841
2024-08-21 13:00:00,292.27644576761,91.54171047276844,0.0,0.0,42.804413,140.528841
2024-08-21 14:00:00,292.44423267725375,92.50638604810904,0.0,0.0,42.804413,140.528841
2024-08-21 15:00:00,292.08719361865997,94.1719700950478,0.0,0.0,42.804413,140.528841
2024-08-21 16:00:00,291.9936359306475,94.95409672451498,0.0,0.0,42.804413,140.528841
2024-08-21 17:00:00,291.9654598605913,95.5238011116978,0.0,0.0,42.804413,140.528841
2024-08-21 18:00:00,292.1069053335356,95.29724462536969,0.0,0.0,42.804413,140.528841
2024-08-21 19:00:00,292.367070086385,94.20040575389342,0.0,0.0,42.804413,140.528841
2024-08-21 20:00:00,292.65468600966875,92.72962750693527,0.0,0.0009545649974999,42.804413,140.528841
2024-08-21 21:00:00,293.06648516723186,90.51483121381231,0.0,21.421803986679997,42.804413,140.528841
2024-08-21 22:00:00,294.1455777461894,85.16111317768842,0.0,81.62802090763579,42.804413,140.528841
2024-08-21 23:00:00,294.84255805225376,82.1382399850328,0.0,107.90283627744456,42.804413,140.528841
2024-08-22 00:00:00,295.817415123655,79.22527250977451,0.0,197.72937082735,42.804413,140.528841
2024-08-22 07:00:00,294.75418155977815,93.07256754325046,0.2588044424949996,72.66399962013112,42.804413,140.528841
2024-08-22 08:00:00,294.867130360015,93.45982456677592,0.6811577633200018,71.2121798517919,42.804413,140.528841
2024-08-22 09:00:00,294.83411566998564,93.43342310144388,1.9643016257699903,8.2204415787423,42.804413,140.528841
2024-08-22 10:00:00,295.05356945543,93.78798514001812,2.1127982047949923,0.3040130066600003,42.804413,140.528841
2024-08-22 11:00:00,295.50701200454625,94.20356482480388,2.200433015754997,0.0,42.804413,140.528841
2024-08-22 12:00:00,295.83280361308874,94.53063180500872,5.780447519792495,0.0,42.804413,140.528841
2024-08-22 13:00:00,296.3242890109819,94.93573348225482,3.3400794073424964,0.0,42.804413,140.528841
2024-08-22 14:00:00,297.23075044845,94.59659989123436,2.710908999042493,0.0,42.804413,140.528841
2024-08-22 15:00:00,297.1875499877675,95.0027474031953,3.443671466574992,0.0,42.804413,140.528841
2024-08-22 16:00:00,297.23510052151505,94.8674613810506,3.798052018189991,0.0,42.804413,140.528841
2024-08-22 17:00:00,297.1984137005625,94.79141407836217,2.239731008199993,0.0,42.804413,140.528841
2024-08-22 18:00:00,297.15528878899624,94.88651148853624,1.025356578254992,0.0,42.804413,140.528841
2024-08-22 19:00:00,297.2079146225344,94.25182318582108,0.3383397783049948,0.0,42.804413,140.528841
2024-08-22 20:00:00,297.4916634099,92.45051924705248,0.0689832008199976,0.0,42.804413,140.528841
2024-08-22 21:00:00,297.5491916119681,92.65885459451748,0.0340131483099992,18.140117000000014,42.804413,140.528841
2024-08-22 22:00:00,298.08793992309126,92.19384876788156,0.1047519791249984,49.40097826327659,42.804413,140.528841
2024-08-22 23:00:00,298.91544993452186,91.40276802315826,0.0053036316599997,117.49536691006944,42.804413,140.528841
2024-08-23 00:00:00,299.53117807492254,90.93751680979716,0.0471608949799992,258.1049924454376,42.804413,140.528841
2024-08-23 07:00:00,299.98894249987126,90.65010703494968,0.3930481978749993,266.1192970432926,42.804413,140.528841
2024-08-23 08:00:00,299.75810405030063,88.46238417463763,0.1105716416499997,187.0852428929379,42.804413,140.528841
2024-08-23 09:00:00,299.32336179527374,86.69089796362107,0.00728206291625,82.60618587052646,42.804413,140.528841
2024-08-23 10:00:00,299.0206710514532,85.92123998834747,0.0113474070825,4.242636006660003,42.804413,140.528841
2024-08-23 11:00:00,298.85224146100126,85.75482264551668,0.0036051249999999,0.0,42.804413,140.528841
2024-08-23 12:00:00,298.68117895318875,86.34562384383153,0.0154485033299998,0.0,42.804413,140.528841
2024-08-23 13:00:00,297.75037634477377,93.26356720961404,0.3820644283424976,0.0,42.804413,140.528841
2024-08-23 14:00:00,297.6044070969831,93.55906433886967,0.6410102207999921,0.0,42.804413,140.528841
2024-08-23 15:00:00,297.28622235098624,95.2957690728789,0.3179140941349946,0.0,42.804413,140.528841
2024-08-23 16:00:00,296.734403640945,96.08259755851218,0.0151631858349999,0.0,42.804413,140.528841
2024-08-23 17:00:00,296.2294955870581,96.21519639643344,0.0,0.0,42.804413,140.528841
2024-08-23 18:00:00,295.49065129392875,95.24494230244372,0.0,0.0,42.804413,140.528841
2024-08-23 19:00:00,294.9131152282263,94.9629188642578,0.0,0.0,42.804413,140.528841
2024-08-23 20:00:00,294.7271145287844,93.69208221406232,0.0,0.0,42.804413,140.528841
2024-08-23 21:00:00,295.14025186308874,92.94536943160496,0.0,33.709342666249995,42.804413,140.528841
2024-08-23 22:00:00,296.0628009829344,92.90969524724125,0.0079529358349999,145.38487207718845,42.804413,140.528841
2024-08-23 23:00:00,296.3075119214262,93.35351565954936,0.0431655608349998,236.7178825176407,42.804413,140.528841
2024-08-24 00:00:00,296.3474750920213,88.24998552815717,0.06101462833,279.76574037159946,42.804413,140.528841
2024-08-24 07:00:00,297.17427623962624,65.88765611816795,0.0,472.9572857212487,42.804413,140.528841
2024-08-24 08:00:00,296.21038720703126,69.96041422600796,0.0,285.8133709211712,42.804413,140.528841
2024-08-24 09:00:00,294.75490224804685,77.43574182380061,0.0,104.63003188734343,42.804413,140.528841
2024-08-24 10:00:00,293.1101342871413,86.26137275134376,0.0,4.7033505,42.804413,140.528841
2024-08-24 11:00:00,292.14957182088875,89.02806135103219,0.0,0.0,42.804413,140.528841
2024-08-24 12:00:00,291.5240255950631,89.93621504755562,0.0,0.0,42.804413,140.528841
2024-08-24 13:00:00,291.274924916945,90.76494655198468,0.0,0.0,42.804413,140.528841
2024-08-24 14:00:00,290.7875416737325,91.78798451866938,0.0,0.0,42.804413,140.528841
2024-08-24 15:00:00,290.7251387579081,90.87287850317686,0.0,0.0,42.804413,140.528841
2024-08-24 16:00:00,291.2258801533994,88.33749136407796,0.0,0.0,42.804413,140.528841
2024-08-24 17:00:00,291.01835541156623,89.22967354054266,0.0,0.0,42.804413,140.528841
